0,1,10313630972,前后半个月买了两台这是第一台，第二台的包装是京东自己搞的。照片是第二部的包装，手机没问题真搞不懂京东要自己搞封膜,3652063,来自京东iPhone客户端,1,0,0
0,1,10313503644,今天拿到的手机，跑分试了一下，跑的还没我以前的手机高，玩儿王者荣耀竟然经常卡顿，申请了退货，到现在也没人来处理，只求快点给我退货！！！！,3652063,来自京东Android客户端,2,0,0
0,1,10313192007,这手机就连耳机都没有，非常不满意，今天刚到，手机不做评价,3652063,来自微信购物,1,0,0
0,1,10312579451,一颗星是给快递小哥的。价格波动太震撼了,3652063,来自京东iPhone客户端,1,0,0
0,1,10312191803,完全就是pianzi。手机不好用。,3652063,来自京东iPhone客户端,1,0,0
0,1,10312050765,手机反应慢，还有点卡,3652063,来自京东Android客户端,1,0,0
0,1,10311831189,服务差，绑定屏碎保修服务只收款不服条，自营店买的，京东路在何方？,3652063,来自京东Android客户端,1,0,1
0,1,10311177621,我要的鉑光金 到手是灰色，中间各种责任推诿 东西好不用还的再说 只能说你们店大牛B啊,3652063,来自微信购物,1,0,0
0,1,10311042847,这**根本就是个假货,看包装盒就知道了。,3652063,来自京东Android客户端,1,0,0
0,1,10310827297,太失望了，第二天就开不了屏幕了，输入开机密码后屏幕解不了锁，只好退货了售后还是不错,3652063,来自京东Android客户端,1,0,1
0,5,10317495123,很好用哦，前面丢了一个，现在又买了一个～～！！我觉得银色要比金色好看了现在,3652063,来自京东Android客户端,0,0,0
0,5,10317491574,东京快递有点垃圾别的快递都送到家里面东京快递他们的只有三公里都不送,3652063,来自京东Android客户端,0,0,0
0,5,10317483655,这东西不错，值得购买！,3652063,来自京东iPhone客户端,0,0,0
0,5,10317461121,到了还没用  看着不错,3652063,来自京东Android客户端,0,0,0
0,5,10317450555,给家里老人买的，很好用，物流很给力，送货师傅很负责，人很好！赞一个！,3652063,来自京东iPhone客户端,0,0,0
0,5,10317450525,这款手机还是很不错的，送货速度很快。,3652063,来自京东Android客户端,0,0,0
0,5,10317448691,很快 很好 不错 用一段时间再来评价,3652063,来自京东iPhone客户端,0,0,0
0,5,10317447133,！！！！！！！！！！！！！！,3652063,来自京东Android客户端,0,0,0
0,5,10317441762,用一段时间，没发现有啥问题,3652063,来自京东iPhone客户端,0,0,0
0,5,10317437548,给老妈买的，够用了。,3652063,来自京东Android客户端,0,0,0
0,1,10305772508,送的什么鬼玩意，生产时瞎了眼在做吗，刚开始白天好像是还没发见屏幕中间有一条线，到要睡觉就明显了，我撞了鬼运了 以前买中兴的时候也是这样~只能换货了,3652063,,4,0,4
0,1,10305533734,京东快递服务一年不如一年，货到付款不给钱不让验货，态度很不好，还让你想去哪投诉去哪投诉，说投诉也不让验货，,3652063,来自京东Android客户端,1,0,0
0,1,10305488102,才买一个半月就会出现打电话听不见别人说话，重启一下就可以，我不知道这是什么毛病，其他手机为什么没有,3652063,来自京东Android客户端,1,0,2
0,1,10305176055,这发货速度我真的是无语，发省内竟然用了六天，我还是第七天才收到的，从我家到发货的地方坐汽车都只用两个半小时，我都不想说了，最搞笑的是发的是配送大家电的物流，然后物流到不了，就又发邮政！难道就是因为我这个地方不在配送范围内，最后竟然是这种结果！打客服电话效果也不好！还有就是我都还没有确认收货，京东竟然主动给我点了确认收货，我都不知道这是什么意思！真的失望到点了,3652063,来自京东Android客户端,2,0,1
0,1,10304683969,手机还是到官网买吧，售后有保障！京东的售后，有跟没有一个样，自己到维修点去修，呵呵哒！从此不在京东上买手机！,3652063,来自京东iPhone客户端,1,0,0
0,1,10304491812,不好  保的时间太短,3652063,来自京东Android客户端,1,0,0
0,1,10302634679,就啊8282wauat226292928,3652063,来自京东iPhone客户端,1,0,0
0,1,10301997008,玩半天照相中间出一条横线。恢复系统也照样有。联系客服叫申请售后。给老妈买的，怕麻烦，懒得退换了。,3652063,,1,0,0
0,1,10300252355,比不上之前的红米Note3高配双网，开车用蓝牙耳机没有自动接听，华为底下那三个虚拟按钮占用主屏幕，很恶心的华为手机！！打死都不买了！！！,3652063,来自京东Android客户端,0,0,2
0,1,10300174932,差评！质量不好。,3652063,,1,0,1
0,1,10299572512,手机屏已经碎了  但是说好的到时联系我  一直没有音  唉?真心感觉被伤害了  我对你如此信任  换来的却是无情的欺骗,3652063,来自京东Android客户端,1,0,2
0,1,10299521613,不坑不黑，整体还行，但是有时候会出现卡顿、触点断触控的情况，还有就是你不动屏幕、屏幕就跟有人点屏幕一样、一直在那个位置点、是不是有点渗人、确实出现了。,3652063,来自京东Android客户端,1,0,7
0,1,10299429304,手机总的来说一般般，厂家得有多穷，买个手机连个耳机都没有，你们非说标配没有手机，这个可以理解，但是手机的做工也太差了吧？手机的屏和机身有很多缝隙，再就是你要送膜就贴个好膜，没有好膜我也不说啥了，可是你们贴了个破膜不说，膜和手机的大小根本就不搭，膜超小操作时不方便，还不如不贴！害的我贴新膜还得费好事撕下来！（懒的拍图，正合适看到一个晒图和我的情况一样就借用了一下！）,3652063,来自京东Android客户端,2,0,20
0,1,10299358106,用了好几天才发现这有个小坑      京东是不是送的都是残次品      大家注意了    一星都不想给,3652063,来自京东Android客户端,3,0,3
0,1,10299088137,一般般，电池没有想象的那么耐撑，有各种各样毛病,3652063,,1,0,0
0,1,10299014046,还没用多久，打开软件就有点卡，也没装多少软件。另外，今天音响那也有问题了，外放声音听着有问题，跟原来不一样。差评,3652063,来自京东Android客户端,0,0,1
0,1,10298141359,有时候会卡！这新手机啊.......,3652063,来自京东Android客户端,1,0,0
0,1,10297298264,差评，没有耳机，没有钢化膜，没有手机套。,3652063,来自手机QQ购物,1,0,0
0,1,10297251393,感觉像翻新机,3652063,来自京东Android客户端,1,0,0
0,1,10296725441,我是多年华为用户 第一次遇到这么烂的手机质量 用了没几天手机边框有明显开裂的情况（按钮的位置），联系供应商他说这是正常情况，我去 你特么逗我玩么，买过这么多次华为手机重来没遇到过这样的情况，手机质量垃圾，供应商服务更垃圾，京东客户更更垃圾根本没人回复，购买的人请慎重考虑了,3652063,,1,0,18
0,5,10317434939,用着还可以，,3652063,来自京东Android客户端,0,0,0
0,5,10317423113,挺好的，除了声音小一点都不错的,3652063,来自京东Android客户端,0,0,0
0,5,10317421470,给老婆买的，用着还不错，目前没发现什么问题，唯一缺陷就是屏幕是钢化膜，容易碎。,3652063,来自京东Android客户端,0,0,0
0,5,10317421147,总体感觉不错，送家人的，除了声音小一点其他都挺好,3652063,来自京东Android客户端,0,0,0
0,5,10317420722,送给老妈的，还不会用，真心无语。,3652063,来自京东Android客户端,0,0,0
0,5,10317411579,还不错,3652063,来自京东Android客户端,0,0,0
0,5,10317407402,跟以前的屏幕一样大的，速度快多了。一言不合就拍了俩~,3652063,,0,0,0
0,5,10317406452,123456789987654321,3652063,来自京东Android客户端,0,0,0
0,5,10317404470,还行！手感还可以！1000多差不多了！,3652063,来自京东Android客户端,0,0,0
0,5,10317404778,在京东买过的3部华为手机了，是正品，快递小哥快。,3652063,来自京东iPhone客户端,0,0,0
0,5,10317403079,给同事买的，他非常满意，性价比高,3652063,来自京东Android客户端,0,0,0
0,5,10317402868,超快速到货，手机用了一段时间，刚觉很好，物超所值,3652063,来自京东Android客户端,0,0,0
0,5,10317397723,手机运行挺快的！,3652063,来自京东Android客户端,0,0,0
0,5,10317394084,给老汉买的，毕竟价格在那里，也不敢奢望有好好。不过屏大，看起也不错。,3652063,来自京东iPhone客户端,0,0,0
0,5,10317393471,多次购买值得信赖,3652063,来自京东iPhone客户端,0,0,0
0,5,10317359097,还行,3652063,来自京东Android客户端,0,0,0
0,5,10317351029,手机质量不错，外形很美,3652063,来自京东iPhone客户端,0,0,0
0,5,10317351237,性价比很高的一款产品，手机很好用，尤其是电量很足，个人很喜欢，1300买到这样的手机我觉得值了。京东确物流实给力，二十四小时内就到货了，必须点赞！,3652063,来自京东Android客户端,0,0,0
0,5,10317350706,强迫式的附带一个碎屏险 最恶心的一次购物,3652063,来自京东Android客户端,0,0,0
0,5,10317343398,反应速度很快，用着也很不错感觉比小米的好很多,3652063,来自京东iPhone客户端,0,0,0
0,5,10317334341,当天买，当天送。不错，物超所值。,3652063,来自京东iPhone客户端,0,0,0
0,5,10317328946,昨天买的今天就收到了，物流很给力，手机也很不错，很喜欢，支持京东。,3652063,来自京东Android客户端,0,0,0
0,5,10317328475,手机不错，快递也很及时。下次继续上京东买,3652063,来自京东Android客户端,0,0,0
0,5,10317326372,不错，京东物流快。。。。。。。。，,3652063,来自京东Android客户端,0,0,0
0,5,10317323880,不错，性价比高，值得拥有&hellip;&hellip;,3652063,来自京东Android客户端,0,0,0
0,5,10317323081,不错，性价比高，值得拥有&hellip;&hellip;,3652063,来自京东Android客户端,0,0,0
0,5,10317321438,不错是了一会感觉还行，就是生音有点小 其他的以后再说，挺好，,3652063,来自京东Android客户端,0,0,0
0,5,10317316711,发货速度超快。手机也很漂亮物有所值。下次再来光顾。,3652063,来自京东Android客户端,0,0,0
0,5,10317312658,用作还行我喜欢,3652063,来自京东Android客户端,0,0,0
0,5,10317306003,刚收到用了一下午还行，电量下降的也不快。手机反应很灵敏,3652063,来自京东Android客户端,0,0,0
0,1,10308924018,二手后的，既然是别人使用过，京东越来越不行,3133498,来自京东Android客户端,1,0,0
0,1,10308272231,手机别的没毛病，就喇叭有问题，好像很沙哑，一点都听不清楚。,3133498,来自手机QQ购物,1,0,1
0,1,10307211930,不好，触屏不好，打电话自动挂机,3133498,来自微信购物,1,0,1
0,1,10305551948,这什么破手机   打开竟然是加密的  感觉就是别人用过的,3133498,来自手机QQ购物,1,0,1
0,1,10305188284,续航能力太差，手机不怎么玩，一天就没电了,3133498,来自京东Android客户端,1,0,1
0,1,10304288333,后盖太薄了和纸一样，微信视频有杂音音质不好，这么大的屏幕搞这么小的声音，视频前置摄像头美颜关都关不了对方看自己都一脸惨白色，一链接视频聊天就自动美颜，人都让你照变样了这功能简直就是丧心病狂，赠品连根毛都没有就一手机和充电器，连个保护膜，透明壳都不给，第一次京东购物大失所望，不是退货太麻烦一准退货，不是强制最低一星连一星都不给你,3133498,来自京东Android客户端,2,0,1
0,1,10304188595,真的是个垃圾，大家千万别买，京东也片子一堆。,3133498,来自京东Android客户端,1,0,0
0,1,10302717441,手机第一次打电话就黑屏！问售后就东说西说的,3133498,来自京东Android客户端,1,0,0
0,1,10302191509,京东黑号什么卷都领不了我就呵呵哒,3133498,,0,0,0
0,1,10301653212,真特么抠门，真是手机，一个手机一个充电器，什么都没有！差评,3133498,来自微信购物,1,0,0
0,1,10296120390,差评，以后不会在京东买手机了，坑嗲货！,3652063,来自京东iPhone客户端,1,0,1
0,1,10296062619,手机可以客服太差，我买的6x手机加了一个手机壳和钢化膜一起的套餐。结果给我发的5A的东西，我申请换货，说没得换，要我退货，它吗的，还要我出运费，说是我搞错的。靠，真他吗气人,3652063,来自京东Android客户端,1,0,2
0,1,10295852404,图片看起还可以?就是买回来感觉就不一样了，没想象那么美好,3652063,来自京东Android客户端,1,0,0
0,1,10295769959,其它方面还可以，就是充电接触不良，才一个多月啊。,3652063,来自微信购物,1,0,1
0,1,10295526624,大家都睁大眼千万别买京东的东西，简直就是假货，华为更是**，千万别买华为手机，我2月22号买的手机，4月6号手机屏幕跟后壳坏了，让我花钱修，说没有他们的事，骗老百姓，有图有真相，千万别买华为手机，我说不花钱，她们客服还骂我,3652063,来自京东iPhone客户端,4,0,6
0,1,10294922904,垃圾售后，我的屏幕碎了，找京东售后，售后给我一个联系电话让我寄到北京维修，结果维修之后他们把手机卡槽的地方弄得变形，4G卡没法显示，打电话给售后，售后让我找北京维修点，北京维修点让我找华为售后，华为那边又说是人为原因损坏。各种T皮球。京东的这个修屏的外包售后真的特么垃圾，修个屏把卡槽给弄变形。新手机才买2个月，现在完全不能用，还要我自己出钱维修,3652063,,1,0,3
0,1,10294709167,。。。。。。！,3652063,来自京东Android客户端,1,0,1
0,1,10293400947,我只录一个指纹，目前有两个人能用指纹解锁。有没有可以给我解释解释这是什么情侣况呀？严重怀疑是水货。要买的亲们要慎重呀,3652063,来自京东Android客户端,1,0,5
0,1,10293132030,质量有问题，左边喇叭不响，,3652063,,4,0,4
0,1,10293021654,配送人员最差的一次体验,3652063,来自微信购物,1,0,0
0,5,10317475766,话不多说，一个字好！,3133498,来自手机QQ购物,0,0,0
0,5,10317454971,给老爸买的，老年人对智能手机一开始还有点抵触，现在用了这款手机，一大早就发现在玩消消乐了，哈哈！还是买对了，不过个人觉得年轻人一定会觉得卡，毕竟才16G，不过价格才699，很划算，老年人用用就好了,3133498,来自京东Android客户端,0,0,0
0,5,10317447088,物流是蛮快的，可是手机即使是原装的不都应该有贴膜吗？为什么我买的没有贴膜，也没有膜松？这点不满意！,3133498,来自京东iPhone客户端,0,0,0
0,5,10317441853,给老爸买的，自己用的也是华为的，感觉性价比很高，不错,3133498,来自京东Android客户端,0,0,0
0,5,10317420576,第二次购买，性价比高，支持国货,3133498,来自京东Android客户端,0,0,0
0,5,10317415386,手机不错，非常好，very good非常棒beautiful,3133498,来自京东Android客户端,0,0,0
0,5,10317414136,非常喜欢,3133498,来自京东iPhone客户端,0,0,0
0,5,10317400308,这个手机我买了3台 真心不错,3133498,来自京东Android客户端,0,0,0
0,5,10317388008,很好，产品扛扛的,3133498,来自京东Android客户端,0,0,0
0,5,10317386615,手机不错，点个赞,3133498,来自京东iPhone客户端,0,0,0
0,5,10317271748,在京东买过好几次东西了，送货快。,3133498,来自京东Android客户端,0,0,0
0,5,10317271815,物有所值，很满意。。。,3133498,来自京东Android客户端,0,0,0
0,5,10317270980,在京东买过好几次东西了，送货快。,3133498,来自京东Android客户端,0,0,0
0,5,10317270408,物有所值，很满意。。。,3133498,来自京东Android客户端,0,0,0
0,5,10317268718,物有所值，很满意。。。,3133498,来自京东Android客户端,0,0,0
0,4,10317248911,手机用了一个星期多啦，没有发现什么问题，反应有点慢，反应有点慢。,3133498,来自京东Android客户端,0,0,0
0,5,10317242769,我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少85分以上，而比较垃圾的产品，我绝对不会偷懒到复制粘贴评价，我绝对会用心的差评，这样其他消费者在购买的时候会作为参考，会影响该商品销量，而商家也会因此改进商品质量。,3133498,,0,0,0
0,5,10317235605,很好很不错一直支持京东。。。。。。。。。。。。。。。。。。。。,3133498,,0,0,0
0,5,10317233568,用过，还行,3133498,来自京东Android客户端,0,0,0
0,5,10317221246,很不错很不错捏。,3133498,来自京东iPhone客户端,0,0,0
0,1,10287598669,京东的东西千万不要买，买了个苹果7用了二十几天，手机坏了，严重怀疑买到假货了，客服不给处理，在也不在京东买东西了，大家千万不要上当受骗了,3133498,来自京东Android客户端,0,0,0
0,1,10287127003,为什么手机的数据流量一直是2g，网络恢复出厂设置了，一直这样,3133498,来自京东Android客户端,0,0,0
0,1,10286241876,凑合凑合凑合凑合凑合凑合,3133498,来自京东iPhone客户端,1,0,0
0,1,10286011445,无缘无故被京东系统下单，还是二万多的订单，然后反馈取消了订单，居然只是叫我改密码，然后还扣除帐号京豆，店大欺客，垃圾京东,3133498,来自京东Android客户端,1,0,0
0,1,10285844419,非常不愉快的一次购物。11点前下单，系统显示15～19点配送。付款后系统预计15:15送达。结果一起下单的化妆品到货了，手机没到。开始打客户电话，开始漫漫投诉路。过程大致，先号称手机在运输中，会按系统时间配送的。过一会说19点前能送达的。问急了查下来手机其实还在中转站，承诺明早一定优先配送。然后最气愤的事情发生了，第二天一早查看物流信息昨晚19点半手机抵达了派送站，但是居然不派件。早上8点物流信息更新，把之前19点半抵达的信息删除了，显示朱保国配送中，等啊等啊，一直没送来。只能继续客服电话，三四个电话下来，发现朱保国根本就没拿手机送货，号称货多车子上装不下了，一个手机盒能有多大啊，而且系统里已升级成加急派件了。真不明白怎么协调的，承诺的优先送货呢。又投诉一通后，说派专人送件，半小时内一定送达，等啊等啊，1个多小时后再送来。最终也只有客服的&ldquo;不好意思，给您造成不便&rdquo;多次重复的歉意和一些京豆的补偿了事，都不够付电话费的。客服也不是送货人，恨不得自己拿了货送来，抱歉他们说，快递员就这么不了了之，送来时什么也没多说，货一交就好了。推出标准达、京准达有啥用，京东宣扬的快捷便利何在。想抢占市场，既然承诺了，就要做到,3133498,,0,0,0
0,1,10284401864,感觉没有我第一个买的好用,3133498,来自京东Android客户端,1,0,0
0,1,10284115755,垃圾，感觉一点都不值这个价，早知道还不如买个小米，不是一般坑,3133498,来自京东iPhone客户端,1,0,0
0,1,10283503805,简直就是垃圾中的垃圾，后悔在京东上买手机了，上网慢，开个屏解锁都要的5.6秒，而且手机卡的要死，建议不要在京东上买手机，容易卡机，就算关了网络一样卡，老人机比这款手机都好，虽然送货是快，这点还是好的，还有拍照比我以前800万像素还烂,3133498,来自微信购物,1,0,0
0,1,10283442295,四月五号买的电话！  拿的手机一开机上面还有3月份的视频！ 京东也水了！  唉,3133498,来自京东Android客户端,1,0,0
0,1,10281651784,屏幕有白点,3133498,来自微信购物,1,0,0
0,5,10317377079,便宜，便宜，便宜重要的事说三遍，比外面的便宜多了，家里老人比较多，一人一台慢慢教他们用,3133498,来自京东Android客户端,0,0,0
0,5,10317357019,性价比真的好,3133498,来自京东Android客户端,0,0,0
0,5,10317353265,手机很好，反应速度也挺快的。,3133498,来自京东Android客户端,0,0,0
0,5,10317343636,家里老人比较多，就多下了几台，又不贵，在家里轮换着用，也不用担心没电,3133498,来自京东Android客户端,0,0,0
0,5,10317336507,挺好的，不错不错。。，。。。。。。。。,3133498,来自京东Android客户端,0,0,0
0,5,10317308219,挺好的，刚用。。。。。。。。,3133498,来自京东Android客户端,0,0,0
0,5,10317294064,挺好用的，外观也很漂亮，很喜欢，头天晚上订的到第二天上午就收到了，发货速度真棒，开机试了一下，反应也很快，唯一不满意的地方就是没有佩戴耳机只有一个充电器。,3133498,来自京东Android客户端,0,0,0
0,5,10317289018,在京东买过好几次东西了，送货快。,3133498,来自京东Android客户端,0,0,0
0,5,10317288118,在京东买过好几次东西了，送货快。,3133498,来自京东Android客户端,0,0,0
0,5,10317280748,帮同事购买的，同事很满意哦！,3133498,来自京东iPhone客户端,0,0,0
0,1,10300937496,呵，建议不要购买,3133498,来自京东Android客户端,1,0,0
0,1,10298300825,垃圾玩意，用不到两个月就卡成狗样，售后也只会说废话，建议别买。坑。,3133498,来自京东iPhone客户端,1,0,0
0,1,10298259756,涛，第一次用华为不知道这么不好。。。。。。。,3133498,来自京东Android客户端,1,0,0
0,1,10297522747,恐龙,3133498,来自京东Android客户端,1,0,0
0,1,10296205699,反应比较慢，为什么这个手机带有好多软件已经下载好了呢，如腾讯视频等,3133498,来自京东Android客户端,1,0,0
0,1,10292691217,真是垃圾，买回来屏幕都裂了，换回来，手机玩的时候很热,3133498,来自微信购物,1,0,0
0,1,10291154159,手机不怎么好，反应比较慢，感觉不像是华为品牌的，早知道就不买了！,3133498,来自手机QQ购物,1,0,0
0,1,10291095820,差,3133498,来自京东Android客户端,1,0,0
0,1,10289779955,我只说两点，1跟苹果差的很远，2同等价位没有红米3s好用！,3133498,来自京东iPhone客户端,1,0,0
0,1,10289509336,我真是服了这客服态度，在京东刚买了苹果七，觉得不错，又买这个，一个星期才发货，客服态度又差劲，刚刚到货，又降价，也不是这么个玩法吧,3133498,,1,0,0
0,5,10317101028,非常好已经第二次购买了京东自营的放心质量有保障,3133498,来自京东Android客户端,0,0,0
0,5,10317095992,给妈妈买的，适合老人家用，妈妈也喜欢,3133498,来自京东Android客户端,0,0,0
0,5,10317087573,还是原来的配方，还是原来的手感，这个机子我买两三台了，特别好,3133498,来自京东Android客户端,0,0,0
0,5,10317078877,这手机可以，刚买来，还没用，看着挺好的，不知道用着怎么样，用用看吧,3133498,来自京东Android客户端,0,0,0
0,5,10317049414,相信京东的品质,3133498,来自京东Android客户端,0,0,0
0,5,10317049259,很是满意，老人很高兴，支持！,3133498,来自京东Android客户端,0,0,0
0,5,10317047190,好评，手机外形好看?,3133498,来自京东Android客户端,0,0,0
0,5,10317018348,京东这几天活动买的，优惠力度很大，非常划算，送货很快,3133498,来自京东iPhone客户端,0,0,0
0,4,10316988516,给老人家用，还不错！！操作简单，内存足够老人玩的了,3133498,来自京东iPhone客户端,0,0,0
0,5,10316987863,好好,3133498,来自京东Android客户端,0,0,0
0,1,10281354976,亏钱货！！！！！！！,3133498,来自京东iPhone客户端,0,0,0
0,1,10278681303,连个耳机都没有，,3133498,来自京东Android客户端,1,0,0
0,1,10277602133,太好了，物超所值，我们家第五台华为了，准备第六台了。为什么要给差评呢，因为好评大家看不见，看不见，看不见，大家直奔差评，没天理。网购这么久头一回给差评啊。,3133498,来自京东Android客户端,1,0,0
0,1,10277484291,我的这款电池超级不行，每天都要充电。待机电池只能一天多点，其他的目前还行,3133498,来自京东Android客户端,1,0,0
0,1,10275802327,垃圾,3133498,来自京东iPhone客户端,1,0,0
0,1,10275222647,这个手机相机真的要吐槽一下，1300万是假的吧，一点都不真实！微信视频聊天前摄像头又自动把人美颜磨皮的像个鬼，问客服客服又不懂直接让我找售后，相机那里设置我早都关掉魅我功能，没用，再说视频聊天的后置摄像头，唉，不摆了，模糊惨了，一直在捕捉就没停过，其他有个安慰的功能就是信号增强功能,3133498,来自京东Android客户端,1,0,0
0,1,10274652368,说好了开发票也没有,3133498,来自京东Android客户端,1,0,0
0,1,10274546618,用了几天喇叭就出问题了，放音乐断断续续，京东和荣耀都不行了莫名失望，质量问题终究还是出来了，还好没像三星那样爆炸，下次还是去专卖店买苹果吧，国产终究还是本质改变不了，非常失望?,3133498,来自京东Android客户端,1,0,0
0,1,10274350938,昨天网上买的荣耀5a，今天到货，打开发现包装里没有耳机？！不知道在网上买的是不是都是这样呢？,3133498,来自京东iPhone客户端,1,0,0
0,1,10273747159,收到的手机屏幕玻璃里镶有灰尘，擦不到的，这质量也能出厂？我的老天，新手机啊，什么质量啊，华为请你不要砸了自己的品牌。差评,3133498,来自手机QQ购物,1,0,0
0,5,10317218245,就,3133498,来自京东Android客户端,0,0,0
0,4,10317183857,的顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶,3133498,,0,0,0
0,5,10317183078,快递服务态度好，手机质量好，已经入手好几单了,3133498,来自京东Android客户端,0,0,0
0,5,10317162430,好啊，手感可以,3133498,来自京东Android客户端,0,0,0
0,5,10317161724,不错，挺好用的！！！,3133498,来自京东Android客户端,0,0,0
0,5,10317154126,国货精品，值得拥有！,3133498,来自京东Android客户端,0,0,0
0,5,10317149325,给爸爸买的 屏大 声音也大这个价位挺适合 老年人使用,3133498,来自京东Android客户端,0,0,0
0,5,10317112092,好,3133498,来自京东iPhone客户端,0,0,0
0,5,10317104527,itctiuffjcjfjvvkgkcgfifjjfjfcjvjvjkv,3133498,来自京东Android客户端,0,0,0
0,5,10317101454,一个月买了四台荣耀手机质量不错，京东有保障。我从铜牌，会员一直走到拉丝会员。京东给我的感受质量真的不错，售后有保障，请大家放心。物流快。你们大家慢慢体会，我个人的感觉是这样。好啦，就评价到这里了，希望大家慢慢体会。OK,3133498,来自京东Android客户端,0,0,0
0,1,10272863887,昨天那么方便不见送到 今天上早晚班你才送过来 放公司一点也不放心,3133498,来自手机QQ购物,1,0,0
0,1,10272344506,卡死了！没见过这么差的手机哦。,3133498,来自微信购物,1,0,0
0,1,10270372196,差评，网络不好，打开看新闻都看不了，手机卡装在旧手机上可以正常使用，装在这个手机上毛用都没有，刚开始没装电话卡的时候输密码连接wifi连了很多次才连接上。反应也有点慢，跟不上手的速度。垃圾，垃圾，垃圾。,3133498,来自京东Android客户端,1,0,0
0,1,10269387897,手机看着还可以，就是手机盒子怎么贴的是京东的封条而不是华为的，手机屏幕也没有自带的保护膜，怀疑是用过的手机，这个差评,3133498,来自京东Android客户端,1,0,0
0,1,10269279737,手机用了20天就闪屏,3133498,来自京东Android客户端,1,0,0
0,1,10268333360,为什么没有买手机送话费或流量活动？,3133498,来自京东Android客户端,1,0,0
0,1,10267670588,。。。,3133498,来自京东iPhone客户端,1,0,0
0,1,10267007998,，：；；；@&ldquo;（.（-@、！，&hellip;&hellip;；））&rdquo;,3133498,来自微信购物,1,0,0
0,1,10265277293,京东服务越来越垃圾，越来越霸道，强行取消我的订单，订单号：50042267903，取消我的订单不用经过我同意，还自营，现在的京东自营也是狗屎服务了。号码被占用是我的错吗，你们系统的问题赖我，我能够成功下单没有非要你们给我那个号就不错了。都说了随机选个号出库即可，我对号码没有什么特色要求，你们就是不嫌麻烦，非要折腾plus会员，非要取消我的订单，非要我重新下，现在下价格又涨了几十倍，就算你们补差价，但是我多花那么多精力不用补偿吗，你们喜欢疯，还有拉着plus会员疯吗？花钱买的plus会员也是这个服务德行。过期不会续费了。我的方案随机选个号码出库既简单，又不浪费你们的客服时间，也不浪费我的精力，但是你们就是不用。非要按照你们的方案来，你们客服多时间多精力多，我就得陪着你们吗？京东客服30810号自称是高级客服，态度傲慢，让升级专员，说找哪个都一样，意思是客服说怎么样就怎么样，投诉他都无门。既然你们这样，那以后所有订单只有这样评价才配得上你们京东服务的名号。京东自营，垃圾无比！,3133498,,1,0,0
